driver_number,broadcast_name,country_code_x,year,session_name,date_start,time_start,date_end,time_end,gmt_offset,starting_position,wins_before,pit_stops_count,avg_pit_stop_duration,qualifying_position_y,num_stints,used_soft,used_medium,used_hard,num_red_flags,num_safety_car_deployed,num_yellow_flags,num_double_yellow_flags,penalty_seconds,air_temp_mean,track_temp_mean,humidity_mean,pressure_mean,is_rainfall,wind_speed_mean,final_position
44,L HAMILTON,GBR,2023,Race,2023-09-17,12:00:00,2023-09-17,14:00:00,08:00:00,5,0,2,33.05,6,3,0,1,1,0,2,11,5,0,29.84,36.42,72.03,1008.98,0,1.42,3
55,C SAINZ,ESP,2023,Race,2023-09-17,12:00:00,2023-09-17,14:00:00,08:00:00,1,0,1,29.4,1,2,0,1,1,0,2,11,5,0,29.84,36.42,72.03,1008.98,0,1.42,1
63,G RUSSELL,GBR,2023,Race,2023-09-17,12:00:00,2023-09-17,14:00:00,08:00:00,2,0,2,29.95,2,3,0,1,1,0,2,11,5,0,29.84,36.42,72.03,1008.98,0,1.42,16
77,V BOTTAS,FIN,2023,Race,2023-09-17,12:00:00,2023-09-17,14:00:00,08:00:00,16,0,1,30.4,18,2,0,1,1,0,2,11,5,0,29.84,36.42,72.03,1008.98,0,1.42,17
81,O PIASTRI,AUS,2023,Race,2023-09-17,12:00:00,2023-09-17,14:00:00,08:00:00,17,0,1,29.3,7,2,0,1,1,0,2,11,5,0,29.84,36.42,72.03,1008.98,0,1.42,7
1,M VERSTAPPEN,NED,2023,Race,2023-09-24,05:00:00,2023-09-24,07:00:00,09:00:00,1,14,2,23.950000000000003,1,3,0,1,1,0,2,3,5,0,27.29,42.07,42.32,1012.93,0,1.83,1
2,L SARGEANT,USA,2023,Race,2023-09-24,05:00:00,2023-09-24,07:00:00,09:00:00,20,0,3,37.2,16,4,0,1,1,0,2,3,5,5,27.29,42.07,42.32,1012.93,0,1.83,17
4,L NORRIS,GBR,2023,Race,2023-09-24,05:00:00,2023-09-24,07:00:00,09:00:00,3,0,2,23.3,2,3,0,1,1,0,2,3,5,0,27.29,42.07,42.32,1012.93,0,1.83,2
10,P GASLY,FRA,2023,Race,2023-09-24,05:00:00,2023-09-24,07:00:00,09:00:00,12,0,2,24.5,20,3,0,1,1,0,2,3,5,0,27.29,42.07,42.32,1012.93,0,1.83,10
11,S PEREZ,MEX,2023,Race,2023-09-24,05:00:00,2023-09-24,07:00:00,09:00:00,5,3,4,647.575,4,5,1,1,1,0,2,3,5,10,27.29,42.07,42.32,1012.93,0,1.83,19
14,F ALONSO,ESP,2023,Race,2023-09-24,05:00:00,2023-09-24,07:00:00,09:00:00,10,0,2,24.1,9,3,1,0,1,0,2,3,5,0,27.29,42.07,42.32,1012.93,0,1.83,8
16,C LECLERC,MON,2023,Race,2023-09-24,05:00:00,2023-09-24,07:00:00,09:00:00,4,0,2,23.0,5,3,0,1,1,0,2,3,5,0,27.29,42.07,42.32,1012.93,0,1.83,4
18,L STROLL,CAN,2023,Race,2023-09-24,05:00:00,2023-09-24,07:00:00,09:00:00,17,0,1,23.4,19,2,1,1,0,0,2,3,5,0,27.29,42.07,42.32,1012.93,0,1.83,18
20,K MAGNUSSEN,DEN,2023,Race,2023-09-24,05:00:00,2023-09-24,07:00:00,09:00:00,15,0,2,23.8,12,3,0,1,1,0,2,3,5,0,27.29,42.07,42.32,1012.93,0,1.83,15
22,Y TSUNODA,JPN,2023,Race,2023-09-24,05:00:00,2023-09-24,07:00:00,09:00:00,9,0,2,23.1,14,3,1,1,1,0,2,3,5,0,27.29,42.07,42.32,1012.93,0,1.83,12
23,A ALBON,THA,2023,Race,2023-09-24,05:00:00,2023-09-24,07:00:00,09:00:00,13,0,2,51.1,18,3,1,1,0,0,2,3,5,0,27.29,42.07,42.32,1012.93,0,1.83,16
24,G ZHOU,CHN,2023,Race,2023-09-24,05:00:00,2023-09-24,07:00:00,09:00:00,19,0,3,29.7,10,4,1,0,1,0,2,3,5,0,27.29,42.07,42.32,1012.93,0,1.83,13
27,N HULKENBERG,GER,2023,Race,2023-09-24,05:00:00,2023-09-24,07:00:00,09:00:00,18,0,3,23.46666666666667,15,4,1,1,1,0,2,3,5,0,27.29,42.07,42.32,1012.93,0,1.83,14
31,E OCON,FRA,2023,Race,2023-09-24,05:00:00,2023-09-24,07:00:00,09:00:00,14,0,2,25.35,13,3,0,1,1,0,2,3,5,0,27.29,42.07,42.32,1012.93,0,1.83,9
40,L LAWSON,NZL,2023,Race,2023-09-24,05:00:00,2023-09-24,07:00:00,09:00:00,11,0,2,23.35,17,3,1,1,1,0,2,3,5,0,27.29,42.07,42.32,1012.93,0,1.83,11
44,L HAMILTON,GBR,2023,Race,2023-09-24,05:00:00,2023-09-24,07:00:00,09:00:00,7,0,2,24.200000000000003,7,3,0,1,1,0,2,3,5,0,27.29,42.07,42.32,1012.93,0,1.83,5
55,C SAINZ,ESP,2023,Race,2023-09-24,05:00:00,2023-09-24,07:00:00,09:00:00,6,1,2,23.15,6,3,0,1,1,0,2,3,5,0,27.29,42.07,42.32,1012.93,0,1.83,6
63,G RUSSELL,GBR,2023,Race,2023-09-24,05:00:00,2023-09-24,07:00:00,09:00:00,8,0,1,24.0,8,2,0,1,1,0,2,3,5,0,27.29,42.07,42.32,1012.93,0,1.83,7
77,V BOTTAS,FIN,2023,Race,2023-09-24,05:00:00,2023-09-24,07:00:00,09:00:00,16,0,2,54.65,11,3,1,0,1,0,2,3,5,0,27.29,42.07,42.32,1012.93,0,1.83,20
81,O PIASTRI,AUS,2023,Race,2023-09-24,05:00:00,2023-09-24,07:00:00,09:00:00,2,0,2,23.75,3,3,0,1,1,0,2,3,5,0,27.29,42.07,42.32,1012.93,0,1.83,3
1,M VERSTAPPEN,NED,2023,Race,2023-10-29,20:00:00,2023-10-29,22:00:00,-06:00:00,3,19,3,417.9333333333333,1,4,0,1,1,1,2,10,7,0,25.55,45.64,23.55,779.52,0,1.49,1
2,L SARGEANT,USA,2023,Race,2023-10-29,20:00:00,2023-10-29,22:00:00,-06:00:00,19,0,2,625.8000000000001,11,3,0,1,1,1,2,10,7,0,25.55,45.64,23.55,779.52,0,1.49,16
3,D RICCIARDO,AUS,2023,Race,2023-10-29,20:00:00,2023-10-29,22:00:00,-06:00:00,4,0,2,619.75,9,3,0,1,1,1,2,10,7,0,25.55,45.64,23.55,779.52,0,1.49,7
4,L NORRIS,GBR,2023,Race,2023-10-29,20:00:00,2023-10-29,22:00:00,-06:00:00,17,0,3,424.06666666666666,8,4,1,1,1,1,2,10,7,0,25.55,45.64,23.55,779.52,0,1.49,5
10,P GASLY,FRA,2023,Race,2023-10-29,20:00:00,2023-10-29,22:00:00,-06:00:00,11,0,2,624.0999999999999,18,3,0,1,1,1,2,10,7,0,25.55,45.64,23.55,779.52,0,1.49,11
11,S PEREZ,MEX,2023,Race,2023-10-29,20:00:00,2023-10-29,22:00:00,-06:00:00,5,3,0,0.0,3,1,0,1,0,1,2,10,7,0,25.55,45.64,23.55,779.52,0,1.49,20
14,F ALONSO,ESP,2023,Race,2023-10-29,20:00:00,2023-10-29,22:00:00,-06:00:00,13,0,2,626.3,17,3,0,1,1,1,2,10,7,0,25.55,45.64,23.55,779.52,0,1.49,18
16,C LECLERC,MON,2023,Race,2023-10-29,20:00:00,2023-10-29,22:00:00,-06:00:00,1,0,2,616.35,13,3,0,1,1,1,2,10,7,0,25.55,45.64,23.55,779.52,0,1.49,3
18,L STROLL,CAN,2023,Race,2023-10-29,20:00:00,2023-10-29,22:00:00,-06:00:00,20,0,2,626.05,14,3,0,1,1,1,2,10,7,0,25.55,45.64,23.55,779.52,0,1.49,17
20,K MAGNUSSEN,DEN,2023,Race,2023-10-29,20:00:00,2023-10-29,22:00:00,-06:00:00,16,0,1,23.6,19,2,0,1,1,1,2,10,7,0,25.55,45.64,23.55,779.52,0,1.49,19
22,Y TSUNODA,JPN,2023,Race,2023-10-29,20:00:00,2023-10-29,22:00:00,-06:00:00,18,0,2,624.05,7,3,0,1,1,1,2,10,7,0,25.55,45.64,23.55,779.52,0,1.49,12
23,A ALBON,THA,2023,Race,2023-10-29,20:00:00,2023-10-29,22:00:00,-06:00:00,14,0,2,625.75,2,3,0,1,1,1,2,10,7,0,25.55,45.64,23.55,779.52,0,1.49,9
24,G ZHOU,CHN,2023,Race,2023-10-29,20:00:00,2023-10-29,22:00:00,-06:00:00,10,0,2,626.15,12,3,0,1,1,1,2,10,7,0,25.55,45.64,23.55,779.52,0,1.49,15
27,N HULKENBERG,GER,2023,Race,2023-10-29,20:00:00,2023-10-29,22:00:00,-06:00:00,12,0,2,621.4499999999999,16,3,0,1,1,1,2,10,7,0,25.55,45.64,23.55,779.52,0,1.49,13
31,E OCON,FRA,2023,Race,2023-10-29,20:00:00,2023-10-29,22:00:00,-06:00:00,15,0,1,1226.2,20,2,0,1,1,1,2,10,7,0,25.55,45.64,23.55,779.52,0,1.49,10
44,L HAMILTON,GBR,2023,Race,2023-10-29,20:00:00,2023-10-29,22:00:00,-06:00:00,6,0,2,617.5500000000001,10,3,0,1,1,1,2,10,7,0,25.55,45.64,23.55,779.52,0,1.49,2
55,C SAINZ,ESP,2023,Race,2023-10-29,20:00:00,2023-10-29,22:00:00,-06:00:00,2,1,2,618.7,15,3,0,1,1,1,2,10,7,0,25.55,45.64,23.55,779.52,0,1.49,4
63,G RUSSELL,GBR,2023,Race,2023-10-29,20:00:00,2023-10-29,22:00:00,-06:00:00,8,0,2,620.25,4,3,0,1,1,1,2,10,7,0,25.55,45.64,23.55,779.52,0,1.49,6
77,V BOTTAS,FIN,2023,Race,2023-10-29,20:00:00,2023-10-29,22:00:00,-06:00:00,9,0,2,626.4499999999999,6,3,0,1,1,1,2,10,7,0,25.55,45.64,23.55,779.52,0,1.49,14
81,O PIASTRI,AUS,2023,Race,2023-10-29,20:00:00,2023-10-29,22:00:00,-06:00:00,7,0,2,621.35,5,3,0,1,1,1,2,10,7,0,25.55,45.64,23.55,779.52,0,1.49,8
1,M VERSTAPPEN,NED,2023,Race,2023-11-19,06:00:00,2023-11-19,08:00:00,-08:00:00,2,22,2,23.950000000000003,4,3,0,1,1,0,3,9,2,5,18.05,17.99,47.36,939.78,0,2.3,1
2,L SARGEANT,USA,2023,Race,2023-11-19,06:00:00,2023-11-19,08:00:00,-08:00:00,6,0,1,21.3,3,2,0,1,1,0,3,9,2,0,18.05,17.99,47.36,939.78,0,2.3,16
3,D RICCIARDO,AUS,2023,Race,2023-11-19,06:00:00,2023-11-19,08:00:00,-08:00:00,14,0,1,22.2,20,2,0,1,1,0,3,9,2,0,18.05,17.99,47.36,939.78,0,2.3,14
4,L NORRIS,GBR,2023,Race,2023-11-19,06:00:00,2023-11-19,08:00:00,-08:00:00,15,0,0,0.0,11,1,0,1,0,0,3,9,2,0,18.05,17.99,47.36,939.78,0,2.3,20
10,P GASLY,FRA,2023,Race,2023-11-19,06:00:00,2023-11-19,08:00:00,-08:00:00,4,0,1,22.2,19,2,0,1,1,0,3,9,2,0,18.05,17.99,47.36,939.78,0,2.3,11
11,S PEREZ,MEX,2023,Race,2023-11-19,06:00:00,2023-11-19,08:00:00,-08:00:00,11,3,2,27.5,5,3,0,1,1,0,3,9,2,0,18.05,17.99,47.36,939.78,0,2.3,3
14,F ALONSO,ESP,2023,Race,2023-11-19,06:00:00,2023-11-19,08:00:00,-08:00:00,9,0,2,26.25,7,3,0,1,1,0,3,9,2,0,18.05,17.99,47.36,939.78,0,2.3,9
16,C LECLERC,MON,2023,Race,2023-11-19,06:00:00,2023-11-19,08:00:00,-08:00:00,1,0,1,22.5,16,2,0,1,1,0,3,9,2,0,18.05,17.99,47.36,939.78,0,2.3,2
18,L STROLL,CAN,2023,Race,2023-11-19,06:00:00,2023-11-19,08:00:00,-08:00:00,19,0,2,22.35,13,3,1,0,1,0,3,9,2,0,18.05,17.99,47.36,939.78,0,2.3,5
20,K MAGNUSSEN,DEN,2023,Race,2023-11-19,06:00:00,2023-11-19,08:00:00,-08:00:00,8,0,2,21.700000000000003,10,3,0,1,1,0,3,9,2,0,18.05,17.99,47.36,939.78,0,2.3,13
22,Y TSUNODA,JPN,2023,Race,2023-11-19,06:00:00,2023-11-19,08:00:00,-08:00:00,20,0,2,20.700000000000003,18,3,1,1,1,0,3,9,2,0,18.05,17.99,47.36,939.78,0,2.3,18
23,A ALBON,THA,2023,Race,2023-11-19,06:00:00,2023-11-19,08:00:00,-08:00:00,5,0,1,21.2,6,2,0,1,1,0,3,9,2,0,18.05,17.99,47.36,939.78,0,2.3,12
24,G ZHOU,CHN,2023,Race,2023-11-19,06:00:00,2023-11-19,08:00:00,-08:00:00,17,0,1,22.1,15,2,0,1,1,0,3,9,2,0,18.05,17.99,47.36,939.78,0,2.3,15
27,N HULKENBERG,GER,2023,Race,2023-11-19,06:00:00,2023-11-19,08:00:00,-08:00:00,13,0,2,23.75,12,3,0,1,1,0,3,9,2,0,18.05,17.99,47.36,939.78,0,2.3,19
31,E OCON,FRA,2023,Race,2023-11-19,06:00:00,2023-11-19,08:00:00,-08:00:00,16,0,1,21.7,14,2,0,1,1,0,3,9,2,0,18.05,17.99,47.36,939.78,0,2.3,4
44,L HAMILTON,GBR,2023,Race,2023-11-19,06:00:00,2023-11-19,08:00:00,-08:00:00,10,0,2,23.75,8,3,0,1,1,0,3,9,2,0,18.05,17.99,47.36,939.78,0,2.3,7
55,C SAINZ,ESP,2023,Race,2023-11-19,06:00:00,2023-11-19,08:00:00,-08:00:00,12,1,2,21.9,17,3,0,1,1,0,3,9,2,0,18.05,17.99,47.36,939.78,0,2.3,6
63,G RUSSELL,GBR,2023,Race,2023-11-19,06:00:00,2023-11-19,08:00:00,-08:00:00,3,0,2,21.55,1,3,0,1,1,0,3,9,2,5,18.05,17.99,47.36,939.78,0,2.3,8
77,V BOTTAS,FIN,2023,Race,2023-11-19,06:00:00,2023-11-19,08:00:00,-08:00:00,7,0,2,32.7,9,3,0,1,1,0,3,9,2,0,18.05,17.99,47.36,939.78,0,2.3,17
81,O PIASTRI,AUS,2023,Race,2023-11-19,06:00:00,2023-11-19,08:00:00,-08:00:00,18,0,2,21.85,2,3,0,1,1,0,3,9,2,0,18.05,17.99,47.36,939.78,0,2.3,10
1,M VERSTAPPEN,NED,2023,Race,2023-11-26,13:00:00,2023-11-26,15:00:00,04:00:00,1,23,2,21.4,6,3,0,1,1,0,0,0,1,0,26.96,33.46,51.0,1014.93,0,1.79,1
2,L SARGEANT,USA,2023,Race,2023-11-26,13:00:00,2023-11-26,15:00:00,04:00:00,20,0,2,21.950000000000003,8,3,0,1,1,0,0,0,1,0,26.96,33.46,51.0,1014.93,0,1.79,16
3,D RICCIARDO,AUS,2023,Race,2023-11-26,13:00:00,2023-11-26,15:00:00,04:00:00,15,0,2,21.65,18,3,0,1,1,0,0,0,1,0,26.96,33.46,51.0,1014.93,0,1.79,11
4,L NORRIS,GBR,2023,Race,2023-11-26,13:00:00,2023-11-26,15:00:00,04:00:00,5,0,2,22.7,2,3,0,1,1,0,0,0,1,0,26.96,33.46,51.0,1014.93,0,1.79,5
10,P GASLY,FRA,2023,Race,2023-11-26,13:00:00,2023-11-26,15:00:00,04:00:00,10,0,2,23.2,13,3,0,1,1,0,0,0,1,0,26.96,33.46,51.0,1014.93,0,1.79,13
11,S PEREZ,MEX,2023,Race,2023-11-26,13:00:00,2023-11-26,15:00:00,04:00:00,9,3,2,21.3,11,3,0,1,1,0,0,0,1,5,26.96,33.46,51.0,1014.93,0,1.79,4
14,F ALONSO,ESP,2023,Race,2023-11-26,13:00:00,2023-11-26,15:00:00,04:00:00,7,0,2,22.1,14,3,0,1,1,0,0,0,1,0,26.96,33.46,51.0,1014.93,0,1.79,7
16,C LECLERC,MON,2023,Race,2023-11-26,13:00:00,2023-11-26,15:00:00,04:00:00,2,0,2,21.55,5,3,0,1,1,0,0,0,1,0,26.96,33.46,51.0,1014.93,0,1.79,2
18,L STROLL,CAN,2023,Race,2023-11-26,13:00:00,2023-11-26,15:00:00,04:00:00,13,0,2,21.700000000000003,15,3,0,1,1,0,0,0,1,0,26.96,33.46,51.0,1014.93,0,1.79,10
20,K MAGNUSSEN,DEN,2023,Race,2023-11-26,13:00:00,2023-11-26,15:00:00,04:00:00,17,0,2,22.4,19,3,0,1,1,0,0,0,1,0,26.96,33.46,51.0,1014.93,0,1.79,20
22,Y TSUNODA,JPN,2023,Race,2023-11-26,13:00:00,2023-11-26,15:00:00,04:00:00,6,0,1,21.4,9,2,0,1,1,0,0,0,1,0,26.96,33.46,51.0,1014.93,0,1.79,8
23,A ALBON,THA,2023,Race,2023-11-26,13:00:00,2023-11-26,15:00:00,04:00:00,14,0,2,22.0,4,3,0,1,1,0,0,0,1,0,26.96,33.46,51.0,1014.93,0,1.79,14
24,G ZHOU,CHN,2023,Race,2023-11-26,13:00:00,2023-11-26,15:00:00,04:00:00,19,0,2,22.55,10,3,0,1,1,0,0,0,1,0,26.96,33.46,51.0,1014.93,0,1.79,17
27,N HULKENBERG,GER,2023,Race,2023-11-26,13:00:00,2023-11-26,15:00:00,04:00:00,8,0,2,21.9,17,3,0,1,1,0,0,0,1,0,26.96,33.46,51.0,1014.93,0,1.79,15
31,E OCON,FRA,2023,Race,2023-11-26,13:00:00,2023-11-26,15:00:00,04:00:00,12,0,1,22.1,7,2,0,1,1,0,0,0,1,0,26.96,33.46,51.0,1014.93,0,1.79,12
44,L HAMILTON,GBR,2023,Race,2023-11-26,13:00:00,2023-11-26,15:00:00,04:00:00,11,0,2,22.05,12,3,0,1,1,0,0,0,1,0,26.96,33.46,51.0,1014.93,0,1.79,9
55,C SAINZ,ESP,2023,Race,2023-11-26,13:00:00,2023-11-26,15:00:00,04:00:00,16,1,2,21.35,20,3,1,0,1,0,0,0,1,0,26.96,33.46,51.0,1014.93,0,1.79,18
63,G RUSSELL,GBR,2023,Race,2023-11-26,13:00:00,2023-11-26,15:00:00,04:00:00,4,0,2,21.8,1,3,0,1,1,0,0,0,1,0,26.96,33.46,51.0,1014.93,0,1.79,3
77,V BOTTAS,FIN,2023,Race,2023-11-26,13:00:00,2023-11-26,15:00:00,04:00:00,18,0,1,22.6,16,2,0,1,1,0,0,0,1,0,26.96,33.46,51.0,1014.93,0,1.79,19
81,O PIASTRI,AUS,2023,Race,2023-11-26,13:00:00,2023-11-26,15:00:00,04:00:00,3,0,2,21.35,3,3,0,1,1,0,0,0,1,0,26.96,33.46,51.0,1014.93,0,1.79,6
1,M VERSTAPPEN,NED,2023,Sprint,2023-11-04,18:30:00,2023-11-04,19:00:00,-03:00:00,1,20,0,0.0,16,1,1,0,0,0,0,0,0,0,27.35,50.38,22.48,921.32,1,1.18,1
1,M VERSTAPPEN,NED,2023,Sprint,2023-11-04,18:30:00,2023-11-04,19:00:00,-03:00:00,1,21,0,0.0,16,1,1,0,0,0,0,0,0,0,27.35,50.38,22.48,921.32,1,1.18,1
2,L SARGEANT,USA,2023,Sprint,2023-11-04,18:30:00,2023-11-04,19:00:00,-03:00:00,19,0,0,0.0,9,1,0,1,0,0,0,0,0,0,27.35,50.38,22.48,921.32,1,1.18,11
2,L SARGEANT,USA,2023,Sprint,2023-11-04,18:30:00,2023-11-04,19:00:00,-03:00:00,19,0,0,0.0,9,1,0,1,0,0,0,0,0,0,27.35,50.38,22.48,921.32,1,1.18,11
3,D RICCIARDO,AUS,2023,Sprint,2023-11-04,18:30:00,2023-11-04,19:00:00,-03:00:00,17,0,0,0.0,14,1,1,0,0,0,0,0,0,0,27.35,50.38,22.48,921.32,1,1.18,13
3,D RICCIARDO,AUS,2023,Sprint,2023-11-04,18:30:00,2023-11-04,19:00:00,-03:00:00,17,0,0,0.0,14,1,1,0,0,0,0,0,0,0,27.35,50.38,22.48,921.32,1,1.18,13
4,L NORRIS,GBR,2023,Sprint,2023-11-04,18:30:00,2023-11-04,19:00:00,-03:00:00,6,0,0,0.0,19,1,1,0,0,0,0,0,0,0,27.35,50.38,22.48,921.32,1,1.18,2
4,L NORRIS,GBR,2023,Sprint,2023-11-04,18:30:00,2023-11-04,19:00:00,-03:00:00,6,0,0,0.0,19,1,1,0,0,0,0,0,0,0,27.35,50.38,22.48,921.32,1,1.18,2
10,P GASLY,FRA,2023,Sprint,2023-11-04,18:30:00,2023-11-04,19:00:00,-03:00:00,15,0,0,0.0,7,1,1,0,0,0,0,0,0,0,27.35,50.38,22.48,921.32,1,1.18,7
10,P GASLY,FRA,2023,Sprint,2023-11-04,18:30:00,2023-11-04,19:00:00,-03:00:00,15,0,0,0.0,7,1,1,0,0,0,0,0,0,0,27.35,50.38,22.48,921.32,1,1.18,7
11,S PEREZ,MEX,2023,Sprint,2023-11-04,18:30:00,2023-11-04,19:00:00,-03:00:00,9,3,0,0.0,18,1,1,0,0,0,0,0,0,0,27.35,50.38,22.48,921.32,1,1.18,4
11,S PEREZ,MEX,2023,Sprint,2023-11-04,18:30:00,2023-11-04,19:00:00,-03:00:00,9,3,0,0.0,18,1,1,0,0,0,0,0,0,0,27.35,50.38,22.48,921.32,1,1.18,4
14,F ALONSO,ESP,2023,Sprint,2023-11-04,18:30:00,2023-11-04,19:00:00,-03:00:00,4,0,0,0.0,11,1,1,0,0,0,0,0,0,0,27.35,50.38,22.48,921.32,1,1.18,3
14,F ALONSO,ESP,2023,Sprint,2023-11-04,18:30:00,2023-11-04,19:00:00,-03:00:00,4,0,0,0.0,11,1,1,0,0,0,0,0,0,0,27.35,50.38,22.48,921.32,1,1.18,3
16,C LECLERC,MON,2023,Sprint,2023-11-04,18:30:00,2023-11-04,19:00:00,-03:00:00,2,0,0,0.0,2,1,1,0,0,0,0,0,0,0,27.35,50.38,22.48,921.32,1,1.18,18
16,C LECLERC,MON,2023,Sprint,2023-11-04,18:30:00,2023-11-04,19:00:00,-03:00:00,2,0,0,0.0,2,1,1,0,0,0,0,0,0,0,27.35,50.38,22.48,921.32,1,1.18,18
18,L STROLL,CAN,2023,Sprint,2023-11-04,18:30:00,2023-11-04,19:00:00,-03:00:00,3,0,0,0.0,6,1,1,0,0,0,0,0,0,0,27.35,50.38,22.48,921.32,1,1.18,5
18,L STROLL,CAN,2023,Sprint,2023-11-04,18:30:00,2023-11-04,19:00:00,-03:00:00,3,0,0,0.0,6,1,1,0,0,0,0,0,0,0,27.35,50.38,22.48,921.32,1,1.18,5
20,K MAGNUSSEN,DEN,2023,Sprint,2023-11-04,18:30:00,2023-11-04,19:00:00,-03:00:00,12,0,0,0.0,10,1,0,1,0,0,0,0,0,0,27.35,50.38,22.48,921.32,1,1.18,19
20,K MAGNUSSEN,DEN,2023,Sprint,2023-11-04,18:30:00,2023-11-04,19:00:00,-03:00:00,12,0,0,0.0,10,1,0,1,0,0,0,0,0,0,27.35,50.38,22.48,921.32,1,1.18,19
22,Y TSUNODA,JPN,2023,Sprint,2023-11-04,18:30:00,2023-11-04,19:00:00,-03:00:00,16,0,0,0.0,13,1,1,0,0,0,0,0,0,0,27.35,50.38,22.48,921.32,1,1.18,9
22,Y TSUNODA,JPN,2023,Sprint,2023-11-04,18:30:00,2023-11-04,19:00:00,-03:00:00,16,0,0,0.0,13,1,1,0,0,0,0,0,0,0,27.35,50.38,22.48,921.32,1,1.18,9
23,A ALBON,THA,2023,Sprint,2023-11-04,18:30:00,2023-11-04,19:00:00,-03:00:00,13,0,0,0.0,5,1,1,0,0,0,0,0,0,0,27.35,50.38,22.48,921.32,1,1.18,20
23,A ALBON,THA,2023,Sprint,2023-11-04,18:30:00,2023-11-04,19:00:00,-03:00:00,13,0,0,0.0,5,1,1,0,0,0,0,0,0,0,27.35,50.38,22.48,921.32,1,1.18,20
24,G ZHOU,CHN,2023,Sprint,2023-11-04,18:30:00,2023-11-04,19:00:00,-03:00:00,20,0,0,0.0,8,1,1,0,0,0,0,0,0,0,27.35,50.38,22.48,921.32,1,1.18,17
24,G ZHOU,CHN,2023,Sprint,2023-11-04,18:30:00,2023-11-04,19:00:00,-03:00:00,20,0,0,0.0,8,1,1,0,0,0,0,0,0,0,27.35,50.38,22.48,921.32,1,1.18,17
27,N HULKENBERG,GER,2023,Sprint,2023-11-04,18:30:00,2023-11-04,19:00:00,-03:00:00,11,0,0,0.0,4,1,0,1,0,0,0,0,0,0,27.35,50.38,22.48,921.32,1,1.18,12
27,N HULKENBERG,GER,2023,Sprint,2023-11-04,18:30:00,2023-11-04,19:00:00,-03:00:00,11,0,0,0.0,4,1,0,1,0,0,0,0,0,0,27.35,50.38,22.48,921.32,1,1.18,12
31,E OCON,FRA,2023,Sprint,2023-11-04,18:30:00,2023-11-04,19:00:00,-03:00:00,14,0,0,0.0,15,1,1,0,0,0,0,0,0,0,27.35,50.38,22.48,921.32,1,1.18,10
31,E OCON,FRA,2023,Sprint,2023-11-04,18:30:00,2023-11-04,19:00:00,-03:00:00,14,0,0,0.0,15,1,1,0,0,0,0,0,0,0,27.35,50.38,22.48,921.32,1,1.18,10
44,L HAMILTON,GBR,2023,Sprint,2023-11-04,18:30:00,2023-11-04,19:00:00,-03:00:00,5,0,0,0.0,12,1,1,0,0,0,0,0,0,0,27.35,50.38,22.48,921.32,1,1.18,8
44,L HAMILTON,GBR,2023,Sprint,2023-11-04,18:30:00,2023-11-04,19:00:00,-03:00:00,5,0,0,0.0,12,1,1,0,0,0,0,0,0,0,27.35,50.38,22.48,921.32,1,1.18,8
55,C SAINZ,ESP,2023,Sprint,2023-11-04,18:30:00,2023-11-04,19:00:00,-03:00:00,7,1,0,0.0,1,1,1,0,0,0,0,0,0,0,27.35,50.38,22.48,921.32,1,1.18,6
55,C SAINZ,ESP,2023,Sprint,2023-11-04,18:30:00,2023-11-04,19:00:00,-03:00:00,7,1,0,0.0,1,1,1,0,0,0,0,0,0,0,27.35,50.38,22.48,921.32,1,1.18,6
63,G RUSSELL,GBR,2023,Sprint,2023-11-04,18:30:00,2023-11-04,19:00:00,-03:00:00,8,0,0,0.0,3,1,1,0,0,0,0,0,0,0,27.35,50.38,22.48,921.32,1,1.18,15
63,G RUSSELL,GBR,2023,Sprint,2023-11-04,18:30:00,2023-11-04,19:00:00,-03:00:00,8,0,0,0.0,3,1,1,0,0,0,0,0,0,0,27.35,50.38,22.48,921.32,1,1.18,15
77,V BOTTAS,FIN,2023,Sprint,2023-11-04,18:30:00,2023-11-04,19:00:00,-03:00:00,18,0,0,0.0,17,1,1,0,0,0,0,0,0,0,27.35,50.38,22.48,921.32,1,1.18,16
77,V BOTTAS,FIN,2023,Sprint,2023-11-04,18:30:00,2023-11-04,19:00:00,-03:00:00,18,0,0,0.0,17,1,1,0,0,0,0,0,0,0,27.35,50.38,22.48,921.32,1,1.18,16
81,O PIASTRI,AUS,2023,Sprint,2023-11-04,18:30:00,2023-11-04,19:00:00,-03:00:00,10,0,0,0.0,20,1,1,0,0,0,0,0,0,0,27.35,50.38,22.48,921.32,1,1.18,14
81,O PIASTRI,AUS,2023,Sprint,2023-11-04,18:30:00,2023-11-04,19:00:00,-03:00:00,10,0,0,0.0,20,1,1,0,0,0,0,0,0,0,27.35,50.38,22.48,921.32,1,1.18,14
1,M VERSTAPPEN,NED,2023,Race,2023-11-05,17:00:00,2023-11-05,19:00:00,-03:00:00,1,20,4,366.825,16,5,1,1,0,1,1,2,2,0,20.46,46.78,58.17,927.9,1,1.31,1
1,M VERSTAPPEN,NED,2023,Race,2023-11-05,17:00:00,2023-11-05,19:00:00,-03:00:00,1,21,4,366.825,16,5,1,1,0,1,1,2,2,0,20.46,46.78,58.17,927.9,1,1.31,1
2,L SARGEANT,USA,2023,Race,2023-11-05,17:00:00,2023-11-05,19:00:00,-03:00:00,19,0,4,374.25000000000006,9,5,1,1,0,1,1,2,2,0,20.46,46.78,58.17,927.9,1,1.31,11
